"seqnames"	"start"	"end"	"strand"	"type"	"gene_name"	"transcript_name"	"transcript_biotype"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11848412	11848507	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11848412	11848507	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11844342	11845222	"-"	"exon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11868001	11868089	"-"	"five_prime_utr"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11844342	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-205"	"protein_coding"
"8"	11844342	11868116	"-"	"transcript"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11868001	11868116	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11846562	11846616	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11846562	11846616	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11845678	11845789	"-"	"CDS"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11845675	11845677	"-"	"stop_codon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11844342	11845222	"-"	"exon"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11868001	11868116	"-"	"five_prime_utr"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11845661	11845674	"-"	"three_prime_utr"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11844342	11845222	"-"	"three_prime_utr"	"CTSB"	"CTSB-227"	"protein_coding"
"8"	11844343	11868043	"-"	"transcript"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11868001	11868043	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11854680	11854914	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11844343	11845222	"-"	"exon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11868001	11868043	"-"	"five_prime_utr"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11854680	11854914	"-"	"five_prime_utr"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11844343	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-235"	"protein_coding"
"8"	11844352	11868113	"-"	"transcript"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11868001	11868113	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11844352	11845222	"-"	"exon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11868001	11868113	"-"	"five_prime_utr"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11844352	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-206"	"protein_coding"
"8"	11844358	11868043	"-"	"transcript"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11868001	11868043	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11847052	11849164	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11844358	11845222	"-"	"exon"	"CTSB"	"CTSB-208"	"retained_intron"
"8"	11844362	11867530	"-"	"transcript"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11867254	11867530	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11844362	11845222	"-"	"exon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11867254	11867530	"-"	"five_prime_utr"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11844362	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-215"	"protein_coding"
"8"	11844362	11868089	"-"	"transcript"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11868001	11868089	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11867254	11867391	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11844362	11845222	"-"	"exon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11868001	11868089	"-"	"five_prime_utr"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11867254	11867391	"-"	"five_prime_utr"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11844362	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-213"	"protein_coding"
"8"	11844372	11868090	"-"	"transcript"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11868001	11868090	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11862345	11862478	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11861361	11861479	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11844372	11845222	"-"	"exon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11868001	11868090	"-"	"five_prime_utr"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11862345	11862478	"-"	"five_prime_utr"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11861361	11861479	"-"	"five_prime_utr"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11844372	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-224"	"protein_coding"
"8"	11844373	11849578	"-"	"transcript"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11849046	11849578	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11844373	11845222	"-"	"exon"	"CTSB"	"CTSB-223"	"retained_intron"
"8"	11844386	11868087	"-"	"transcript"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11868001	11868087	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11848412	11848507	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11848412	11848507	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11844386	11845222	"-"	"exon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11868001	11868087	"-"	"five_prime_utr"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11844386	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-210"	"protein_coding"
"8"	11844529	11865838	"-"	"transcript"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11865464	11865838	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11864376	11864463	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11844529	11845222	"-"	"exon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11865464	11865838	"-"	"five_prime_utr"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11864376	11864463	"-"	"five_prime_utr"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11844529	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-255"	"protein_coding"
"8"	11844628	11868114	"-"	"transcript"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11864697	11864903	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11844628	11845222	"-"	"exon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11864697	11864903	"-"	"five_prime_utr"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11844628	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-217"	"protein_coding"
"8"	11844628	11868126	"-"	"transcript"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11868001	11868126	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11862345	11862478	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
